t_s,monotonic_s,motor_pwm_dir_exists,motor_period_ns,motor_duty_cycle_ns,motor_enabled,steering_pwm_dir_exists,steering_period_ns,steering_duty_cycle_ns,steering_enabled
0.00014766700019208656,1840.903091865,1,20000000,1500000,1,1,20000000,1640000,1
0.02068148100011058,1840.923625679,1,20000000,1500000,1,1,20000000,1640000,1
0.04127814800017404,1840.944222346,1,20000000,1500000,1,1,20000000,1640000,1
0.061602574000062305,1840.964546772,1,20000000,1500000,1,1,20000000,1640000,1
0.08194587000002684,1840.984890068,1,20000000,1500000,1,1,20000000,1640000,1
0.10248305600021013,1841.005427254,1,20000000,1500000,1,1,20000000,1640000,1
0.12279653700011295,1841.025740735,1,20000000,1500000,1,1,20000000,1640000,1
0.14311253700020643,1841.046056735,1,20000000,1500000,1,1,20000000,1640000,1
0.16342335200010893,1841.06636755,1,20000000,1500000,1,1,20000000,1640000,1
0.18371598100020492,1841.086660179,1,20000000,1500000,1,1,20000000,1640000,1
0.20401131500011616,1841.106955513,1,20000000,1500000,1,1,20000000,1640000,1
0.22430900000017573,1841.127253198,1,20000000,1500000,1,1,20000000,1640000,1
0.24463925900022332,1841.147583457,1,20000000,1500000,1,1,20000000,1640000,1
0.2650810000000092,1841.168025198,1,20000000,1500000,1,1,20000000,1640000,1
0.2856292220001251,1841.18857342,1,20000000,1500000,1,1,20000000,1640000,1
0.3061816480001198,1841.209125846,1,20000000,1500000,1,1,20000000,1640000,1
0.32684218500003226,1841.229786383,1,20000000,1500000,1,1,20000000,1640000,1
0.3474390000001222,1841.250383198,1,20000000,1500000,1,1,20000000,1640000,1
0.3680318700000953,1841.270976068,1,20000000,1500000,1,1,20000000,1640000,1
0.3883220000000165,1841.291266198,1,20000000,1500000,1,1,20000000,1640000,1
0.408589111000083,1841.311533309,1,20000000,1500000,1,1,20000000,1640000,1
0.4288858520001213,1841.33183005,1,20000000,1500000,1,1,20000000,1640000,1
0.44925750000015796,1841.352201698,1,20000000,1500000,1,1,20000000,1640000,1
0.469546666000042,1841.372490864,1,20000000,1500000,1,1,20000000,1640000,1
0.4898128700001507,1841.392757068,1,20000000,1500000,1,1,20000000,1640000,1
0.5100917400000071,1841.413035938,1,20000000,1500000,1,1,20000000,1640000,1
0.5304992960000163,1841.433443494,1,20000000,1500000,1,1,20000000,1640000,1
0.5508842960000493,1841.453828494,1,20000000,1500000,1,1,20000000,1640000,1
0.5712790000000041,1841.474223198,1,20000000,1500000,1,1,20000000,1640000,1
0.5919202400000358,1841.494864438,1,20000000,1500000,1,1,20000000,1640000,1
0.6125363140001809,1841.515480512,1,20000000,1500000,1,1,20000000,1640000,1
0.6330473140001232,1841.535991512,1,20000000,1500000,1,1,20000000,1640000,1
0.6535538700002235,1841.556498068,1,20000000,1500000,1,1,20000000,1640000,1
0.6740102220001063,1841.57695442,1,20000000,1500000,1,1,20000000,1640000,1
0.6942454260001796,1841.597189624,1,20000000,1500000,1,1,20000000,1640000,1
0.7145180370000617,1841.617462235,1,20000000,1500000,1,1,20000000,1640000,1
0.7350111480000123,1841.637955346,1,20000000,1500000,1,1,20000000,1640000,1
0.7553719440002169,1841.658316142,1,20000000,1500000,1,1,20000000,1640000,1
0.7757647590001397,1841.678708957,1,20000000,1500000,1,1,20000000,1640000,1
0.7963571850000335,1841.699301383,1,20000000,1500000,1,1,20000000,1640000,1
0.8169497770002181,1841.719893975,1,20000000,1500000,1,1,20000000,1640000,1
0.8375536110002031,1841.740497809,1,20000000,1500000,1,1,20000000,1640000,1
0.8580894070000795,1841.761033605,1,20000000,1500000,1,1,20000000,1640000,1
0.8786102960000335,1841.781554494,1,20000000,1500000,1,1,20000000,1640000,1
0.8988923140000225,1841.801836512,1,20000000,1500000,1,1,20000000,1640000,1
0.9192682590000913,1841.822212457,1,20000000,1500000,1,1,20000000,1640000,1
0.9396109990000241,1841.842555197,1,20000000,1500000,1,1,20000000,1640000,1
0.9600090550000004,1841.862953253,1,20000000,1500000,1,1,20000000,1640000,1
0.9803482220002024,1841.88329242,1,20000000,1500000,1,1,20000000,1640000,1
1.0006777220000913,1841.90362192,1,20000000,1500000,1,1,20000000,1640000,1
1.0210280550002153,1841.923972253,1,20000000,1500000,1,1,20000000,1640000,1
1.0414768700002242,1841.944421068,1,20000000,1500000,1,1,20000000,1640000,1
1.06208172200013,1841.96502592,1,20000000,1500000,1,1,20000000,1640000,1
1.0846055920001163,1841.98754979,1,20000000,1500000,1,1,20000000,1640000,1
1.1049939620002078,1842.00793816,1,20000000,1500000,1,1,20000000,1640000,1
1.1255807590000586,1842.028524957,1,20000000,1500000,1,1,20000000,1640000,1
1.1459154990000116,1842.048859697,1,20000000,1500000,1,1,20000000,1640000,1
1.1662391290001324,1842.069183327,1,20000000,1500000,1,1,20000000,1640000,1
1.1865792030000648,1842.089523401,1,20000000,1500000,1,1,20000000,1640000,1
1.2069407590001902,1842.109884957,1,20000000,1500000,1,1,20000000,1640000,1
1.2272903880000285,1842.130234586,1,20000000,1500000,1,1,20000000,1640000,1
1.2476817210001627,1842.150625919,1,20000000,1500000,1,1,20000000,1640000,1
1.268040092000092,1842.17098429,1,20000000,1500000,1,1,20000000,1640000,1
1.2886497960000725,1842.191593994,1,20000000,1500000,1,1,20000000,1640000,1
1.3092774810002084,1842.212221679,1,20000000,1500000,1,1,20000000,1640000,1
1.3299408140001105,1842.232885012,1,20000000,1500000,1,1,20000000,1640000,1
1.3520658140000705,1842.255010012,1,20000000,1500000,1,1,20000000,1640000,1
1.3726704620000874,1842.27561466,1,20000000,1500000,1,1,20000000,1640000,1
1.393004036000093,1842.295948234,1,20000000,1500000,1,1,20000000,1640000,1
1.4133532950002063,1842.316297493,1,20000000,1500000,1,1,20000000,1640000,1
1.4346575920001214,1842.33760179,1,20000000,1500000,1,1,20000000,1640000,1
1.4549489250000534,1842.357893123,1,20000000,1500000,1,1,20000000,1640000,1
1.4752761840002222,1842.378220382,1,20000000,1500000,1,1,20000000,1640000,1
1.495869999000206,1842.398814197,1,20000000,1500000,1,1,20000000,1640000,1
1.5166638320001766,1842.41960803,1,20000000,1500000,1,1,20000000,1640000,1
1.5374722030001067,1842.440416401,1,20000000,1500000,1,1,20000000,1640000,1
1.5579664250001315,1842.460910623,1,20000000,1500000,1,1,20000000,1640000,1
1.578467129000046,1842.481411327,1,20000000,1500000,1,1,20000000,1640000,1
1.5987281100001383,1842.501672308,1,20000000,1500000,1,1,20000000,1640000,1
1.618987147000098,1842.521931345,1,20000000,1500000,1,1,20000000,1640000,1
1.6392234810000446,1842.542167679,1,20000000,1500000,1,1,20000000,1640000,1
1.6594713140000295,1842.562415512,1,20000000,1500000,1,1,20000000,1640000,1
1.6797283320001952,1842.58267253,1,20000000,1500000,1,1,20000000,1640000,1
1.699969388000227,1842.602913586,1,20000000,1500000,1,1,20000000,1640000,1
1.720218240000122,1842.623162438,1,20000000,1500000,1,1,20000000,1640000,1
1.740473110000039,1842.643417308,1,20000000,1500000,1,1,20000000,1640000,1
1.7606944250001106,1842.663638623,1,20000000,1500000,1,1,20000000,1640000,1
1.78097085100012,1842.683915049,1,20000000,1500000,1,1,20000000,1640000,1
1.8012236100000791,1842.704167808,1,20000000,1500000,1,1,20000000,1640000,1
1.8214808690001973,1842.724425067,1,20000000,1500000,1,1,20000000,1640000,1
1.841709703000106,1842.744653901,1,20000000,1500000,1,1,20000000,1640000,1
1.8619287400001667,1842.764872938,1,20000000,1500000,1,1,20000000,1640000,1
1.8821416100001898,1842.785085808,1,20000000,1500000,1,1,20000000,1640000,1
1.902366203000156,1842.805310401,1,20000000,1500000,1,1,20000000,1640000,1
1.922580777000121,1842.825524975,1,20000000,1500000,1,1,20000000,1640000,1
1.9427895170001648,1842.845733715,1,20000000,1500000,1,1,20000000,1640000,1
1.9630067400000826,1842.865950938,1,20000000,1500000,1,1,20000000,1640000,1
1.9832400540001345,1842.886184252,1,20000000,1500000,1,1,20000000,1640000,1
2.003454258000147,1842.906398456,1,20000000,1500000,1,1,20000000,1640000,1
2.0237064430000373,1842.926650641,1,20000000,1500000,1,1,20000000,1640000,1
2.0439519800002017,1842.946896178,1,20000000,1500000,1,1,20000000,1640000,1
2.064299480000045,1842.967243678,1,20000000,1500000,1,1,20000000,1640000,1
2.0845290170000226,1842.987473215,1,20000000,1500000,1,1,20000000,1640000,1
2.1047633510002015,1843.007707549,1,20000000,1500000,1,1,20000000,1640000,1
2.1249796470001456,1843.027923845,1,20000000,1500000,1,1,20000000,1640000,1
2.145242536000069,1843.048186734,1,20000000,1500000,1,1,20000000,1640000,1
2.165452739000102,1843.068396937,1,20000000,1500000,1,1,20000000,1640000,1
2.1856772210001054,1843.088621419,1,20000000,1500000,1,1,20000000,1640000,1
2.205901147000077,1843.108845345,1,20000000,1500000,1,1,20000000,1640000,1
2.2261415730001772,1843.129085771,1,20000000,1500000,1,1,20000000,1640000,1
2.2463545910002267,1843.149298789,1,20000000,1500000,1,1,20000000,1640000,1
2.2665713690000757,1843.169515567,1,20000000,1500000,1,1,20000000,1640000,1
2.2868872950000423,1843.189831493,1,20000000,1500000,1,1,20000000,1640000,1
2.307214869000063,1843.210159067,1,20000000,1500000,1,1,20000000,1640000,1
2.32748470200022,1843.2304289,1,20000000,1500000,1,1,20000000,1640000,1
2.3477162020001288,1843.2506604,1,20000000,1500000,1,1,20000000,1640000,1
2.3679307950001203,1843.270874993,1,20000000,1500000,1,1,20000000,1640000,1
2.3881449620000694,1843.29108916,1,20000000,1500000,1,1,20000000,1640000,1
2.4083881840001595,1843.311332382,1,20000000,1500000,1,1,20000000,1640000,1
2.4286272950000694,1843.331571493,1,20000000,1500000,1,1,20000000,1640000,1
2.448847239000088,1843.351791437,1,20000000,1500000,1,1,20000000,1640000,1
2.4691839240001627,1843.372128122,1,20000000,1500000,1,1,20000000,1640000,1
2.4894513690001077,1843.392395567,1,20000000,1500000,1,1,20000000,1640000,1
2.50968962800016,1843.412633826,1,20000000,1500000,1,1,20000000,1640000,1
2.5299300910000966,1843.432874289,1,20000000,1500000,1,1,20000000,1640000,1
2.550161795000122,1843.453105993,1,20000000,1500000,1,1,20000000,1640000,1
2.570380202000024,1843.4733244,1,20000000,1500000,1,1,20000000,1640000,1
2.5906012390000797,1843.493545437,1,20000000,1500000,1,1,20000000,1640000,1
2.610824184000194,1843.513768382,1,20000000,1500000,1,1,20000000,1640000,1
2.6311486470001455,1843.534092845,1,20000000,1500000,1,1,20000000,1640000,1
2.651363887000116,1843.554308085,1,20000000,1500000,1,1,20000000,1640000,1
2.671581461000187,1843.574525659,1,20000000,1500000,1,1,20000000,1640000,1
2.6917997760001526,1843.594743974,1,20000000,1500000,1,1,20000000,1640000,1
2.712011554000128,1843.614955752,1,20000000,1500000,1,1,20000000,1640000,1
2.7322445170000265,1843.635188715,1,20000000,1500000,1,1,20000000,1640000,1
2.7524705910000193,1843.655414789,1,20000000,1500000,1,1,20000000,1640000,1
2.7727114800002255,1843.675655678,1,20000000,1500000,1,1,20000000,1640000,1
2.7929751470001065,1843.695919345,1,20000000,1500000,1,1,20000000,1640000,1
2.8132532210001955,1843.716197419,1,20000000,1500000,1,1,20000000,1640000,1
2.8334926650002217,1843.736436863,1,20000000,1500000,1,1,20000000,1640000,1
2.853715258000193,1843.756659456,1,20000000,1500000,1,1,20000000,1640000,1
2.873932554000021,1843.776876752,1,20000000,1500000,1,1,20000000,1640000,1
2.8941577020000295,1843.7971019,1,20000000,1500000,1,1,20000000,1640000,1
2.9143667210000785,1843.817310919,1,20000000,1500000,1,1,20000000,1640000,1
2.9345737950000057,1843.837517993,1,20000000,1500000,1,1,20000000,1640000,1
2.9547797950001495,1843.857723993,1,20000000,1500000,1,1,20000000,1640000,1
2.9750740720000977,1843.87801827,1,20000000,1500000,1,1,20000000,1640000,1
2.995414535000009,1843.898358733,1,20000000,1500000,1,1,20000000,1640000,1
3.0157074610001473,1843.918651659,1,20000000,1500000,1,1,20000000,1640000,1
3.035973591000129,1843.938917789,1,20000000,1500000,1,1,20000000,1640000,1
3.056224572000019,1843.95916877,1,20000000,1500000,1,1,20000000,1640000,1
3.0765426650000336,1843.979486863,1,20000000,1500000,1,1,20000000,1640000,1
3.0970699240001522,1844.000014122,1,20000000,1500000,1,1,20000000,1640000,1
3.117392202000019,1844.0203364,1,20000000,1500000,1,1,20000000,1640000,1
3.1377153500000077,1844.040659548,1,20000000,1500000,1,1,20000000,1640000,1
3.158001628000193,1844.060945826,1,20000000,1500000,1,1,20000000,1640000,1
3.1782822390000547,1844.081226437,1,20000000,1500000,1,1,20000000,1640000,1
3.1991094240001985,1844.102053622,1,20000000,1500000,1,1,20000000,1640000,1
3.2193752020000375,1844.1223194,1,20000000,1500000,1,1,20000000,1640000,1
3.2396540170000208,1844.142598215,1,20000000,1500000,1,1,20000000,1640000,1
3.259931646000041,1844.162875844,1,20000000,1500000,1,1,20000000,1640000,1
3.28026773900001,1844.183211937,1,20000000,1500000,1,1,20000000,1640000,1
3.300522554000054,1844.203466752,1,20000000,1500000,1,1,20000000,1640000,1
3.3207723870000336,1844.223716585,1,20000000,1500000,1,1,20000000,1640000,1
3.3410286280000037,1844.243972826,1,20000000,1500000,1,1,20000000,1640000,1
3.361278461000211,1844.264222659,1,20000000,1500000,1,1,20000000,1640000,1
3.381522609000058,1844.284466807,1,20000000,1500000,1,1,20000000,1640000,1
3.4017869240001346,1844.304731122,1,20000000,1500000,1,1,20000000,1640000,1
3.422083202000067,1844.3250274,1,20000000,1500000,1,1,20000000,1640000,1
3.4424324610001804,1844.345376659,1,20000000,1500000,1,1,20000000,1640000,1
3.4627526650001528,1844.365696863,1,20000000,1500000,1,1,20000000,1640000,1
3.48324992400012,1844.386194122,1,20000000,1500000,1,1,20000000,1640000,1
3.5037028680001185,1844.406647066,1,20000000,1500000,1,1,20000000,1640000,1
3.5242373870000847,1844.427181585,1,20000000,1500000,1,1,20000000,1640000,1
3.544714016000171,1844.447658214,1,20000000,1500000,1,1,20000000,1640000,1
3.5652441650001947,1844.468188363,1,20000000,1500000,1,1,20000000,1640000,1
3.585483202000205,1844.4884274,1,20000000,1500000,1,1,20000000,1640000,1
3.6057182760000615,1844.508662474,1,20000000,1500000,1,1,20000000,1640000,1
3.6259859790000064,1844.528930177,1,20000000,1500000,1,1,20000000,1640000,1
3.6462392200000977,1844.549183418,1,20000000,1500000,1,1,20000000,1640000,1
3.6664749980000124,1844.569419196,1,20000000,1500000,1,1,20000000,1640000,1
3.6867054050001116,1844.589649603,1,20000000,1500000,1,1,20000000,1640000,1
3.7069503130001067,1844.609894511,1,20000000,1500000,1,1,20000000,1640000,1
3.7272195720001946,1844.63016377,1,20000000,1500000,1,1,20000000,1640000,1
3.747483794000118,1844.650427992,1,20000000,1500000,1,1,20000000,1640000,1
3.7677690530001655,1844.670713251,1,20000000,1500000,1,1,20000000,1640000,1
3.788039572000116,1844.69098377,1,20000000,1500000,1,1,20000000,1640000,1
3.808304313000008,1844.711248511,1,20000000,1500000,1,1,20000000,1640000,1
3.828566961000206,1844.731511159,1,20000000,1500000,1,1,20000000,1640000,1
3.8488391090002096,1844.751783307,1,20000000,1500000,1,1,20000000,1640000,1
3.869099553000069,1844.772043751,1,20000000,1500000,1,1,20000000,1640000,1
3.889355905000002,1844.792300103,1,20000000,1500000,1,1,20000000,1640000,1
3.9096084610000617,1844.812552659,1,20000000,1500000,1,1,20000000,1640000,1
3.9298797200001445,1844.832823918,1,20000000,1500000,1,1,20000000,1640000,1
3.950148868000042,1844.853093066,1,20000000,1500000,1,1,20000000,1640000,1
3.9704177940000136,1844.873361992,1,20000000,1500000,1,1,20000000,1640000,1
3.9906941640001605,1844.893638362,1,20000000,1500000,1,1,20000000,1640000,1
4.010954331000221,1844.913898529,1,20000000,1500000,1,1,20000000,1640000,1
4.031220590000203,1844.934164788,1,20000000,1500000,1,1,20000000,1640000,1
4.051487275000227,1844.954431473,1,20000000,1500000,1,1,20000000,1640000,1
4.071872849000101,1844.974817047,1,20000000,1500000,1,1,20000000,1640000,1
4.092318775000194,1844.995262973,1,20000000,1500000,1,1,20000000,1640000,1
4.112660312000116,1845.01560451,1,20000000,1500000,1,1,20000000,1640000,1
4.1329850720001104,1845.03592927,1,20000000,1500000,1,1,20000000,1640000,1
4.15334749800013,1845.056291696,1,20000000,1500000,1,1,20000000,1640000,1
4.1736875160002,1845.076631714,1,20000000,1500000,1,1,20000000,1640000,1
4.194027535000032,1845.096971733,1,20000000,1500000,1,1,20000000,1640000,1
4.214425164000204,1845.117369362,1,20000000,1500000,1,1,20000000,1640000,1
4.234789275000139,1845.137733473,1,20000000,1500000,1,1,20000000,1640000,1
4.255224683000051,1845.158168881,1,20000000,1500000,1,1,20000000,1640000,1
4.275588035000055,1845.178532233,1,20000000,1500000,1,1,20000000,1640000,1
4.295933257000115,1845.198877455,1,20000000,1500000,1,1,20000000,1640000,1
4.316282646000218,1845.219226844,1,20000000,1500000,1,1,20000000,1640000,1
4.336622053000156,1845.239566251,1,20000000,1500000,1,1,20000000,1640000,1
4.356988349000176,1845.259932547,1,20000000,1500000,1,1,20000000,1640000,1
4.377429609000046,1845.280373807,1,20000000,1500000,1,1,20000000,1640000,1
4.3978079600001365,1845.300752158,1,20000000,1500000,1,1,20000000,1640000,1
4.418154127000207,1845.321098325,1,20000000,1700000,1,1,20000000,1640000,1
4.438513553000121,1845.341457751,1,20000000,1700000,1,1,20000000,1640000,1
4.458850108000206,1845.361794306,1,20000000,1700000,1,1,20000000,1640000,1
4.479180553000106,1845.382124751,1,20000000,1700000,1,1,20000000,1640000,1
4.499513868000122,1845.402458066,1,20000000,1700000,1,1,20000000,1640000,1
4.519860090000066,1845.422804288,1,20000000,1700000,1,1,20000000,1640000,1
4.540294682000194,1845.44323888,1,20000000,1700000,1,1,20000000,1640000,1
4.560627516000068,1845.463571714,1,20000000,1700000,1,1,20000000,1640000,1
4.580980757000134,1845.483924955,1,20000000,1700000,1,1,20000000,1640000,1
4.601362257000119,1845.504306455,1,20000000,1700000,1,1,20000000,1640000,1
4.621701108000025,1845.524645306,1,20000000,1700000,1,1,20000000,1640000,1
4.642046145000222,1845.544990343,1,20000000,1700000,1,1,20000000,1640000,1
4.662405905000014,1845.565350103,1,20000000,1700000,1,1,20000000,1640000,1
4.682749738000211,1845.585693936,1,20000000,1700000,1,1,20000000,1640000,1
4.703463127000077,1845.606407325,1,20000000,1700000,1,1,20000000,1640000,1
4.723852608000016,1845.626796806,1,20000000,1700000,1,1,20000000,1640000,1
4.744191664000027,1845.647135862,1,20000000,1700000,1,1,20000000,1640000,1
4.764534108000134,1845.667478306,1,20000000,1700000,1,1,20000000,1640000,1
4.784900127000128,1845.687844325,1,20000000,1700000,1,1,20000000,1640000,1
4.805256830000189,1845.708201028,1,20000000,1700000,1,1,20000000,1640000,1
4.825545868000063,1845.728490066,1,20000000,1700000,1,1,20000000,1640000,1
4.845835923000095,1845.748780121,1,20000000,1700000,1,1,20000000,1640000,1
4.866176923000012,1845.769121121,1,20000000,1700000,1,1,20000000,1640000,1
4.8865119420001975,1845.78945614,1,20000000,1700000,1,1,20000000,1640000,1
4.9068428860000495,1845.809787084,1,20000000,1700000,1,1,20000000,1640000,1
4.9271788860000925,1845.830123084,1,20000000,1700000,1,1,20000000,1640000,1
4.947548108000092,1845.850492306,1,20000000,1700000,1,1,20000000,1640000,1
4.967887923000035,1845.870832121,1,20000000,1700000,1,1,20000000,1640000,1
4.988221645000067,1845.891165843,1,20000000,1700000,1,1,20000000,1640000,1
5.008558645000221,1845.911502843,1,20000000,1700000,1,1,20000000,1640000,1
5.028923497000051,1845.931867695,1,20000000,1700000,1,1,20000000,1640000,1
5.049290312000039,1845.95223451,1,20000000,1700000,1,1,20000000,1640000,1
5.0704617930000495,1845.973405991,1,20000000,1700000,1,1,20000000,1640000,1
5.0908284410002125,1845.993772639,1,20000000,1700000,1,1,20000000,1640000,1
5.1111771640000825,1846.014121362,1,20000000,1700000,1,1,20000000,1640000,1
5.131543534000002,1846.034487732,1,20000000,1700000,1,1,20000000,1640000,1
5.1518906640001205,1846.054834862,1,20000000,1700000,1,1,20000000,1640000,1
5.172262701000136,1846.075206899,1,20000000,1700000,1,1,20000000,1640000,1
5.192622145000087,1846.095566343,1,20000000,1700000,1,1,20000000,1640000,1
5.2129554230000394,1846.115899621,1,20000000,1700000,1,1,20000000,1640000,1
5.233315275000223,1846.136259473,1,20000000,1700000,1,1,20000000,1640000,1
5.253643423000085,1846.156587621,1,20000000,1700000,1,1,20000000,1640000,1
5.273976867000101,1846.176921065,1,20000000,1700000,1,1,20000000,1640000,1
5.294315867000023,1846.197260065,1,20000000,1700000,1,1,20000000,1640000,1
5.31466346000002,1846.217607658,1,20000000,1700000,1,1,20000000,1640000,1
5.335003775000132,1846.237947973,1,20000000,1700000,1,1,20000000,1640000,1
5.355348034000144,1846.258292232,1,20000000,1700000,1,1,20000000,1640000,1
5.37570134900011,1846.278645547,1,20000000,1700000,1,1,20000000,1640000,1
5.396041812000021,1846.29898601,1,20000000,1700000,1,1,20000000,1640000,1
5.416378589000033,1846.319322787,1,20000000,1700000,1,1,20000000,1640000,1
5.436714700000039,1846.339658898,1,20000000,1700000,1,1,20000000,1640000,1
5.457069441000158,1846.360013639,1,20000000,1700000,1,1,20000000,1640000,1
5.478885163000086,1846.381829361,1,20000000,1700000,1,1,20000000,1640000,1
5.499267719000045,1846.402211917,1,20000000,1700000,1,1,20000000,1640000,1
5.519642775000193,1846.422586973,1,20000000,1700000,1,1,20000000,1640000,1
5.540009052000187,1846.44295325,1,20000000,1700000,1,1,20000000,1640000,1
5.56037260800008,1846.463316806,1,20000000,1700000,1,1,20000000,1640000,1
5.581079867000199,1846.484024065,1,20000000,1700000,1,1,20000000,1640000,1
5.601442719000033,1846.504386917,1,20000000,1700000,1,1,20000000,1640000,1
5.621798478000073,1846.524742676,1,20000000,1700000,1,1,20000000,1640000,1
5.642162978000215,1846.545107176,1,20000000,1700000,1,1,20000000,1640000,1
5.66255101500019,1846.565495213,1,20000000,1700000,1,1,20000000,1640000,1
5.6829201450000255,1846.585864343,1,20000000,1700000,1,1,20000000,1640000,1
5.703268015000049,1846.606212213,1,20000000,1700000,1,1,20000000,1640000,1
5.723601663000181,1846.626545861,1,20000000,1700000,1,1,20000000,1640000,1
5.743925608000154,1846.646869806,1,20000000,1700000,1,1,20000000,1640000,1
5.7642607560001125,1846.667204954,1,20000000,1700000,1,1,20000000,1640000,1
5.784595052000213,1846.68753925,1,20000000,1700000,1,1,20000000,1640000,1
5.80495744100017,1846.707901639,1,20000000,1700000,1,1,20000000,1640000,1
5.825324330000058,1846.728268528,1,20000000,1700000,1,1,20000000,1640000,1
5.845662885000138,1846.748607083,1,20000000,1700000,1,1,20000000,1640000,1
5.866028774000142,1846.768972972,1,20000000,1700000,1,1,20000000,1640000,1
5.886362034000058,1846.789306232,1,20000000,1700000,1,1,20000000,1640000,1
5.906856367000046,1846.809800565,1,20000000,1500000,1,1,20000000,1640000,1
5.9273979410002084,1846.830342139,1,20000000,1500000,1,1,20000000,1640000,1
5.947775274000151,1846.850719472,1,20000000,1500000,1,1,20000000,1640000,1
5.968150941000204,1846.871095139,1,20000000,1500000,1,1,20000000,1640000,1
5.988503645000037,1846.891447843,1,20000000,1500000,1,1,20000000,1640000,1
6.008910848000141,1846.911855046,1,20000000,1500000,1,1,20000000,1640000,1
6.029312052000023,1846.93225625,1,20000000,1500000,1,1,20000000,1640000,1
6.0496931820000555,1846.95263738,1,20000000,1500000,1,1,20000000,1640000,1
6.070075830000178,1846.973020028,1,20000000,1500000,1,1,20000000,1640000,1
6.090436163000049,1846.993380361,1,20000000,1500000,1,1,20000000,1640000,1
6.1108005150001645,1847.013744713,1,20000000,1500000,1,1,20000000,1640000,1
6.131201422000004,1847.03414562,1,20000000,1500000,1,1,20000000,1640000,1
6.151569885000072,1847.054514083,1,20000000,1500000,1,1,20000000,1640000,1
6.171929941000144,1847.074874139,1,20000000,1500000,1,1,20000000,1640000,1
6.192306756000107,1847.095250954,1,20000000,1500000,1,1,20000000,1640000,1
6.212658107000152,1847.115602305,1,20000000,1500000,1,1,20000000,1640000,1
