t_s,monotonic_s,motor_pwm_dir_exists,motor_period_ns,motor_duty_cycle_ns,motor_enabled,steering_pwm_dir_exists,steering_period_ns,steering_duty_cycle_ns,steering_enabled
6.233002015000011,1847.135946213,1,20000000,1500000,1,1,20000000,1640000,1
6.253365052000163,1847.15630925,1,20000000,1500000,1,1,20000000,1640000,1
6.273744774000079,1847.176688972,1,20000000,1500000,1,1,20000000,1640000,1
6.294091867000134,1847.197036065,1,20000000,1500000,1,1,20000000,1640000,1
6.314431200000172,1847.217375398,1,20000000,1500000,1,1,20000000,1640000,1
6.334798867000018,1847.237743065,1,20000000,1500000,1,1,20000000,1640000,1
6.355144200000041,1847.258088398,1,20000000,1500000,1,1,20000000,1640000,1
6.376598848000185,1847.279543046,1,20000000,1500000,1,1,20000000,1640000,1
6.396952459000204,1847.299896657,1,20000000,1500000,1,1,20000000,1640000,1
6.417332644000226,1847.320276842,1,20000000,1500000,1,1,20000000,1640000,1
6.4376745700001266,1847.340618768,1,20000000,1500000,1,1,20000000,1640000,1
6.45801679200008,1847.36096099,1,20000000,1500000,1,1,20000000,1640000,1
6.478390607000165,1847.381334805,1,20000000,1500000,1,1,20000000,1640000,1
6.498756348000143,1847.401700546,1,20000000,1500000,1,1,20000000,1640000,1
6.519108885000151,1847.422053083,1,20000000,1500000,1,1,20000000,1640000,1
6.5394585330000154,1847.442402731,1,20000000,1500000,1,1,20000000,1640000,1
6.559893885000065,1847.462838083,1,20000000,1500000,1,1,20000000,1640000,1
6.580236718000151,1847.483180916,1,20000000,1500000,1,1,20000000,1640000,1
6.600569274000009,1847.503513472,1,20000000,1500000,1,1,20000000,1640000,1
6.6209036810000725,1847.523847879,1,20000000,1500000,1,1,20000000,1640000,1
6.641293422000217,1847.54423762,1,20000000,1500000,1,1,20000000,1640000,1
6.661592978000044,1847.564537176,1,20000000,1500000,1,1,20000000,1640000,1
6.681886385000098,1847.584830583,1,20000000,1500000,1,1,20000000,1640000,1
6.702179552000189,1847.60512375,1,20000000,1500000,1,1,20000000,1640000,1
6.7225132370001575,1847.625457435,1,20000000,1500000,1,1,20000000,1640000,1
6.7428421440001785,1847.645786342,1,20000000,1500000,1,1,20000000,1640000,1
6.763173940000115,1847.666118138,1,20000000,1500000,1,1,20000000,1640000,1
6.783892681000225,1847.686836879,1,20000000,1500000,1,1,20000000,1640000,1
6.804223737000029,1847.707167935,1,20000000,1500000,1,1,20000000,1640000,1
6.824549477000119,1847.727493675,1,20000000,1500000,1,1,20000000,1640000,1
6.844885533000024,1847.747829731,1,20000000,1500000,1,1,20000000,1640000,1
6.865271626000094,1847.768215824,1,20000000,1500000,1,1,20000000,1640000,1
6.885616589000165,1847.788560787,1,20000000,1500000,1,1,20000000,1640000,1
6.905953644000192,1847.808897842,1,20000000,1500000,1,1,20000000,1640000,1
6.926281588000165,1847.829225786,1,20000000,1500000,0,1,20000000,1640000,1
6.94833971800017,1847.851283916,1,20000000,1500000,0,1,20000000,1640000,1
6.968755200000032,1847.871699398,1,20000000,1500000,0,1,20000000,1640000,1
6.990844459000073,1847.893788657,1,20000000,1500000,0,1,20000000,1640000,1
7.011220329000025,1847.914164527,1,20000000,1500000,0,1,20000000,1640000,1
7.031573237000202,1847.934517435,1,20000000,1500000,0,1,20000000,1640000,1
7.051918792000151,1847.95486299,1,20000000,1500000,0,1,20000000,1640000,1
7.072299200000089,1847.975243398,1,20000000,1500000,0,1,20000000,1640000,1
7.0926777180000045,1847.995621916,1,20000000,1500000,0,1,20000000,1640000,1
7.113019625000106,1848.015963823,1,20000000,1500000,0,1,20000000,1640000,1
7.133358588000192,1848.036302786,1,20000000,1500000,0,1,20000000,1640000,1
7.153714236000042,1848.056658434,1,20000000,1500000,0,1,20000000,1640000,1
7.17409716200018,1848.07704136,1,20000000,1500000,0,1,20000000,1640000,1
7.195136848000175,1848.098081046,1,20000000,1500000,0,1,20000000,1640000,1
7.2155321990001084,1848.118476397,1,20000000,1500000,0,1,20000000,1640000,1
7.2359026990000075,1848.138846897,1,20000000,1500000,0,1,20000000,1640000,1
7.256337514000052,1848.159281712,1,20000000,1500000,0,1,20000000,1640000,1
7.2766758850000315,1848.179620083,1,20000000,1500000,0,1,20000000,1640000,1
7.297033088000035,1848.199977286,1,20000000,1500000,0,1,20000000,1640000,1
7.317401403000076,1848.220345601,1,20000000,1500000,0,1,20000000,1640000,1
7.337734662000003,1848.24067886,1,20000000,1500000,0,1,20000000,1640000,1
7.3580722180001885,1848.261016416,1,20000000,1500000,0,1,20000000,1640000,1
7.378426088000197,1848.281370286,1,20000000,1500000,0,1,20000000,1640000,1
7.398766773000034,1848.301710971,1,20000000,1500000,0,1,20000000,1640000,1
7.419157959000131,1848.322102157,1,20000000,1500000,0,1,20000000,1640000,1
7.439548588000207,1848.342492786,1,20000000,1500000,0,1,20000000,1640000,1
7.459908551000126,1848.362852749,1,20000000,1500000,0,1,20000000,1640000,1
7.480261255000187,1848.383205453,1,20000000,1500000,0,1,20000000,1640000,1
7.500602625000056,1848.403546823,1,20000000,1500000,0,1,20000000,1640000,1
7.520942477000062,1848.423886675,1,20000000,1500000,0,1,20000000,1640000,1
7.541318236000052,1848.444262434,1,20000000,1500000,0,1,20000000,1640000,1
7.561656273000153,1848.464600471,1,20000000,1500000,0,1,20000000,1640000,1
7.58199060700008,1848.484934805,1,20000000,1500000,0,1,20000000,1640000,1
7.602457347000154,1848.505401545,1,20000000,1500000,0,1,20000000,1640000,1
7.622815477000131,1848.525759675,1,20000000,1500000,0,1,20000000,1640000,1
7.643152088000079,1848.546096286,1,20000000,1500000,0,1,20000000,1640000,1
7.663486236000153,1848.566430434,1,20000000,1500000,0,1,20000000,1640000,1
7.683837310000172,1848.586781508,1,20000000,1500000,0,1,20000000,1640000,1
7.704131495000183,1848.607075693,1,20000000,1500000,0,1,20000000,1640000,1
7.724563532000047,1848.62750773,1,20000000,1500000,0,1,20000000,1640000,1
7.744900088000122,1848.647844286,1,20000000,1500000,0,1,20000000,1640000,1
7.765410514000223,1848.668354712,1,20000000,1500000,0,1,20000000,1640000,1
7.78578971800016,1848.688733916,1,20000000,1500000,0,1,20000000,1640000,1
7.806156255000133,1848.709100453,1,20000000,1500000,0,1,20000000,1640000,1
7.826529310000069,1848.729473508,1,20000000,1500000,0,1,20000000,1640000,1
7.846869218000165,1848.749813416,1,20000000,1500000,0,1,20000000,1640000,1
7.867223273000036,1848.770167471,1,20000000,1500000,0,1,20000000,1640000,1
7.887608551000085,1848.790552749,1,20000000,1500000,0,1,20000000,1640000,1
7.907946366000033,1848.810890564,1,20000000,1500000,0,1,20000000,1640000,1
7.928293495000162,1848.831237693,1,20000000,1500000,0,1,20000000,1640000,1
7.948629940000046,1848.851574138,1,20000000,1500000,0,1,20000000,1640000,1
7.968978736000054,1848.871922934,1,20000000,1500000,0,1,20000000,1640000,1
7.9893386620001365,1848.89228286,1,20000000,1500000,0,1,20000000,1640000,1
8.009674680000217,1848.912618878,1,20000000,1500000,0,1,20000000,1640000,1
8.030004866000127,1848.932949064,1,20000000,1500000,0,1,20000000,1640000,1
8.050463051000179,1848.953407249,1,20000000,1500000,0,1,20000000,1640000,1
8.070828310000024,1848.973772508,1,20000000,1500000,0,1,20000000,1640000,1
8.091181903000006,1848.994126101,1,20000000,1500000,0,1,20000000,1640000,1
8.1115392910001,1849.014483489,1,20000000,1500000,0,1,20000000,1640000,1
8.131882866000069,1849.034827064,1,20000000,1500000,0,1,20000000,1640000,1
8.152222588000086,1849.055166786,1,20000000,1500000,0,1,20000000,1640000,1
8.172559106000108,1849.075503304,1,20000000,1500000,0,1,20000000,1640000,1
8.192912458000137,1849.095856656,1,20000000,1500000,0,1,20000000,1640000,1
8.21343519900006,1849.116379397,1,20000000,1500000,0,1,20000000,1640000,1
8.233794143000068,1849.136738341,1,20000000,1500000,0,1,20000000,1640000,1
8.254132810000101,1849.157077008,1,20000000,1500000,0,1,20000000,1640000,1
8.274485606000098,1849.177429804,1,20000000,1500000,0,1,20000000,1640000,1
8.294825162000052,1849.19776936,1,20000000,1500000,0,1,20000000,1640000,1
8.315166458000022,1849.218110656,1,20000000,1500000,0,1,20000000,1640000,1
8.335507532000065,1849.23845173,1,20000000,1500000,0,1,20000000,1640000,1
8.355840569000065,1849.258784767,1,20000000,1500000,0,1,20000000,1640000,1
8.376199162000148,1849.27914336,1,20000000,1500000,0,1,20000000,1640000,1
8.396561810000094,1849.299506008,1,20000000,1500000,0,1,20000000,1640000,1
8.416904754000143,1849.319848952,1,20000000,1500000,0,1,20000000,1640000,1
8.437279662000037,1849.34022386,1,20000000,1500000,0,1,20000000,1640000,1
8.457614236000154,1849.360558434,1,20000000,1500000,0,1,20000000,1640000,1
8.477968013000009,1849.380912211,1,20000000,1500000,0,1,20000000,1640000,1
8.49843310600022,1849.401377304,1,20000000,1500000,0,1,20000000,1640000,1
8.518782310000006,1849.421726508,1,20000000,1500000,0,1,20000000,1640000,1
8.539127013000098,1849.442071211,1,20000000,1500000,0,1,20000000,1640000,1
8.559492384000123,1849.462436582,1,20000000,1500000,0,1,20000000,1640000,1
8.579839550000088,1849.482783748,1,20000000,1500000,0,1,20000000,1640000,1
8.60017301300013,1849.503117211,1,20000000,1500000,0,1,20000000,1640000,1
8.620534013000224,1849.523478211,1,20000000,1500000,0,1,20000000,1640000,1
8.640891513000042,1849.543835711,1,20000000,1500000,0,1,20000000,1640000,1
8.661324606000107,1849.564268804,1,20000000,1500000,0,1,20000000,1640000,1
8.681676902000163,1849.5846211,1,20000000,1500000,0,1,20000000,1640000,1
8.702050384000131,1849.604994582,1,20000000,1500000,0,1,20000000,1640000,1
8.72243453200008,1849.62537873,1,20000000,1500000,0,1,20000000,1640000,1
8.742775087000155,1849.645719285,1,20000000,1500000,0,1,20000000,1640000,1
8.763141106000148,1849.666085304,1,20000000,1500000,0,1,20000000,1640000,1
8.783483939000007,1849.686428137,1,20000000,1500000,0,1,20000000,1640000,1
8.803827013000046,1849.706771211,1,20000000,1500000,0,1,20000000,1640000,1
8.824183902000186,1849.7271281,1,20000000,1500000,0,1,20000000,1640000,1
8.844649217000097,1849.747593415,1,20000000,1500000,0,1,20000000,1640000,1
8.865009995000037,1849.767954193,1,20000000,1500000,0,1,20000000,1640000,1
8.885370902000204,1849.7883151,1,20000000,1500000,0,1,20000000,1640000,1
8.905755161000116,1849.808699359,1,20000000,1500000,0,1,20000000,1640000,1
8.92609553200009,1849.82903973,1,20000000,1500000,0,1,20000000,1640000,1
8.94642781000016,1849.849372008,1,20000000,1500000,0,1,20000000,1640000,1
8.96675919800009,1849.869703396,1,20000000,1500000,0,1,20000000,1640000,1
8.989917476000073,1849.892861674,1,20000000,1500000,0,1,20000000,1640000,1
9.010321532000034,1849.91326573,1,20000000,1500000,0,1,20000000,1640000,1
9.03069793900022,1849.933642137,1,20000000,1500000,0,1,20000000,1640000,1
9.051058087000001,1849.954002285,1,20000000,1500000,0,1,20000000,1640000,1
9.071467995000148,1849.974412193,1,20000000,1500000,0,1,20000000,1640000,1
9.091839069000116,1849.994783267,1,20000000,1500000,0,1,20000000,1640000,1
9.112277365000182,1850.015221563,1,20000000,1500000,0,1,20000000,1640000,1
9.132676587000105,1850.035620785,1,20000000,1500000,0,1,20000000,1640000,1
9.15303682800004,1850.055981026,1,20000000,1500000,0,1,20000000,1640000,1
9.173395754000012,1850.076339952,1,20000000,1500000,0,1,20000000,1640000,1
9.193740050000088,1850.096684248,1,20000000,1500000,0,1,20000000,1640000,1
9.21409718000018,1850.117041378,1,20000000,1500000,0,1,20000000,1640000,1
9.234473976000118,1850.137418174,1,20000000,1500000,0,1,20000000,1640000,1
9.25480223500017,1850.157746433,1,20000000,1500000,0,1,20000000,1640000,1
9.275157383000078,1850.178101581,1,20000000,1500000,0,1,20000000,1640000,1
9.295617809000078,1850.198562007,1,20000000,1500000,0,1,20000000,1640000,1
9.315960717000053,1850.218904915,1,20000000,1500000,0,1,20000000,1640000,1
9.3362910310002,1850.239235229,1,20000000,1500000,0,1,20000000,1640000,1
9.356639439000219,1850.259583637,1,20000000,1500000,0,1,20000000,1640000,1
9.37697864300003,1850.279922841,1,20000000,1500000,0,1,20000000,1640000,1
9.39734653100004,1850.300290729,1,20000000,1500000,0,1,20000000,1640000,1
9.417720976000055,1850.320665174,1,20000000,1500000,0,1,20000000,1640000,1
9.438059420000172,1850.341003618,1,20000000,1500000,0,1,20000000,1640000,1
9.458404587000132,1850.361348785,1,20000000,1500000,0,1,20000000,1640000,1
9.478739161000021,1850.381683359,1,20000000,1500000,0,1,20000000,1640000,1
9.499090550000119,1850.402034748,1,20000000,1500000,0,1,20000000,1640000,1
9.519437217000132,1850.422381415,1,20000000,1500000,0,1,20000000,1640000,1
9.539776031000201,1850.442720229,1,20000000,1500000,0,1,20000000,1640000,1
9.560111568000139,1850.463055766,1,20000000,1500000,0,1,20000000,1640000,1
9.580571142000053,1850.48351534,1,20000000,1500000,0,1,20000000,1640000,1
9.600905050000165,1850.503849248,1,20000000,1500000,0,1,20000000,1640000,1
9.621273550000069,1850.524217748,1,20000000,1500000,0,1,20000000,1640000,1
9.641611476000207,1850.544555674,1,20000000,1500000,0,1,20000000,1640000,1
9.661958142000003,1850.56490234,1,20000000,1500000,0,1,20000000,1640000,1
9.682295346000046,1850.585239544,1,20000000,1500000,0,1,20000000,1640000,1
9.702634402000058,1850.6055786,1,20000000,1500000,0,1,20000000,1640000,1
9.722985883000092,1850.625930081,1,20000000,1500000,0,1,20000000,1640000,1
9.743430661000048,1850.646374859,1,20000000,1500000,0,1,20000000,1640000,1
9.763795939000147,1850.666740137,1,20000000,1500000,0,1,20000000,1640000,1
9.784157939000124,1850.687102137,1,20000000,1500000,0,1,20000000,1640000,1
9.804496383000014,1850.707440581,1,20000000,1500000,0,1,20000000,1640000,1
9.824837457000058,1850.727781655,1,20000000,1500000,0,1,20000000,1640000,1
9.845205013000168,1850.748149211,1,20000000,1500000,0,1,20000000,1640000,1
9.865558920000012,1850.768503118,1,20000000,1500000,0,1,20000000,1640000,1
9.88589545700006,1850.788839655,1,20000000,1500000,0,1,20000000,1640000,1
9.906257550000191,1850.809201748,1,20000000,1500000,0,1,20000000,1640000,1
9.926598605000208,1850.829542803,1,20000000,1500000,0,1,20000000,1640000,1
9.946948031000147,1850.849892229,1,20000000,1500000,0,1,20000000,1640000,1
9.967284346000042,1850.870228544,1,20000000,1500000,0,1,20000000,1640000,1
9.987620476000075,1850.890564674,1,20000000,1500000,0,1,20000000,1640000,1
10.007975068000178,1850.910919266,1,20000000,1500000,0,1,20000000,1640000,1
10.028402124000195,1850.931346322,1,20000000,1500000,0,1,20000000,1640000,1
10.048739124000122,1850.951683322,1,20000000,1500000,0,1,20000000,1640000,1
10.069070661000069,1850.972014859,1,20000000,1500000,0,1,20000000,1640000,1
10.089450679000038,1850.992394877,1,20000000,1500000,0,1,20000000,1640000,1
10.109813735000216,1851.012757933,1,20000000,1500000,0,1,20000000,1640000,1
10.130150512,1851.03309471,1,20000000,1500000,0,1,20000000,1640000,1
10.150480846000164,1851.053425044,1,20000000,1500000,0,1,20000000,1640000,1
10.170832327000198,1851.073776525,1,20000000,1500000,0,1,20000000,1640000,1
10.191192068000191,1851.094136266,1,20000000,1500000,0,1,20000000,1640000,1
10.211630920000061,1851.114575118,1,20000000,1500000,0,1,20000000,1640000,1
10.231997105000119,1851.134941303,1,20000000,1500000,0,1,20000000,1640000,1
10.252335068000093,1851.155279266,1,20000000,1500000,0,1,20000000,1640000,1
10.27266579000002,1851.175609988,1,20000000,1500000,0,1,20000000,1640000,1
10.29301442000019,1851.195958618,1,20000000,1500000,0,1,20000000,1640000,1
10.313368401000162,1851.216312599,1,20000000,1500000,0,1,20000000,1640000,1
10.333693272000119,1851.23663747,1,20000000,1500000,0,1,20000000,1640000,1
10.354023772000119,1851.25696797,1,20000000,1500000,0,1,20000000,1640000,1
10.374465105000127,1851.277409303,1,20000000,1500000,0,1,20000000,1640000,1
10.394810420000113,1851.297754618,1,20000000,1500000,0,1,20000000,1640000,1
10.415147457000103,1851.318091655,1,20000000,1500000,0,1,20000000,1640000,1
10.435490142000162,1851.33843434,1,20000000,1500000,0,1,20000000,1640000,1
10.455843364000202,1851.358787562,1,20000000,1500000,0,1,20000000,1640000,1
10.476178975000039,1851.379123173,1,20000000,1500000,0,1,20000000,1640000,1
10.4966204750001,1851.399564673,1,20000000,1500000,0,1,20000000,1640000,1
10.516979049000156,1851.419923247,1,20000000,1500000,0,1,20000000,1640000,1
10.537444605000019,1851.440388803,1,20000000,1500000,0,1,20000000,1640000,1
10.557797938000022,1851.460742136,1,20000000,1500000,0,1,20000000,1640000,1
10.578135068000165,1851.481079266,1,20000000,1500000,0,1,20000000,1640000,1
10.598489512000015,1851.50143371,1,20000000,1500000,0,1,20000000,1640000,1
10.618832679000207,1851.521776877,1,20000000,1500000,0,1,20000000,1640000,1
10.63917356800016,1851.542117766,1,20000000,1500000,0,1,20000000,1640000,1
10.659606827000061,1851.562551025,1,20000000,1500000,0,1,20000000,1640000,1
10.679958068000133,1851.582902266,1,20000000,1500000,0,1,20000000,1640000,1
10.700441345000172,1851.603385543,1,20000000,1500000,0,1,20000000,1640000,1
10.720869068000184,1851.623813266,1,20000000,1500000,0,1,20000000,1640000,1
10.741390123000201,1851.644334321,1,20000000,1500000,0,1,20000000,1640000,1
10.761832753000135,1851.664776951,1,20000000,1500000,0,1,20000000,1640000,1
10.782255845000009,1851.685200043,1,20000000,1500000,0,1,20000000,1640000,1
10.80265880800016,1851.705603006,1,20000000,1500000,0,1,20000000,1640000,1
10.82290223400014,1851.725846432,1,20000000,1500000,0,1,20000000,1640000,1
10.843150586000093,1851.746094784,1,20000000,1500000,0,1,20000000,1640000,1
10.863372401000106,1851.766316599,1,20000000,1500000,0,1,20000000,1640000,1
10.883596586000067,1851.786540784,1,20000000,1500000,0,1,20000000,1640000,1
10.903937345000031,1851.806881543,1,20000000,1500000,0,1,20000000,1640000,1
10.924211345000003,1851.827155543,1,20000000,1500000,0,1,20000000,1640000,1
10.944473864000202,1851.847418062,1,20000000,1500000,0,1,20000000,1640000,1
10.964753882000196,1851.86769808,1,20000000,1500000,0,1,20000000,1640000,1
10.985007512000038,1851.88795171,1,20000000,1500000,0,1,20000000,1640000,1
11.005517993000012,1851.908462191,1,20000000,1500000,0,1,20000000,1640000,1
11.025987882000209,1851.92893208,1,20000000,1500000,0,1,20000000,1640000,1
11.04645134500015,1851.949395543,1,20000000,1500000,0,1,20000000,1640000,1
11.066702530000157,1851.969646728,1,20000000,1500000,0,1,20000000,1640000,1
11.08694041900003,1851.989884617,1,20000000,1500000,0,1,20000000,1640000,1
11.107177179000018,1852.010121377,1,20000000,1500000,0,1,20000000,1640000,1
11.127431049000052,1852.030375247,1,20000000,1500000,0,1,20000000,1640000,1
11.147845549000067,1852.050789747,1,20000000,1500000,0,1,20000000,1640000,1
11.168340808000039,1852.071285006,1,20000000,1500000,0,1,20000000,1640000,1
11.188579956000012,1852.091524154,1,20000000,1500000,0,1,20000000,1640000,1
11.208813012000064,1852.11175721,1,20000000,1500000,0,1,20000000,1640000,1
11.229044308000084,1852.131988506,1,20000000,1500000,0,1,20000000,1640000,1
11.249289938000175,1852.152234136,1,20000000,1500000,0,1,20000000,1640000,1
11.269519438000088,1852.172463636,1,20000000,1500000,0,1,20000000,1640000,1
11.289746049000087,1852.192690247,1,20000000,1500000,0,1,20000000,1640000,1
11.309980290000112,1852.212924488,1,20000000,1500000,0,1,20000000,1640000,1
11.330219456000123,1852.233163654,1,20000000,1500000,0,1,20000000,1640000,1
11.350448715000084,1852.253392913,1,20000000,1500000,0,1,20000000,1640000,1
11.37067730800004,1852.273621506,1,20000000,1500000,0,1,20000000,1640000,1
11.39091153000004,1852.293855728,1,20000000,1500000,0,1,20000000,1640000,1
11.411140067000133,1852.314084265,1,20000000,1500000,0,1,20000000,1640000,1
11.431366845000184,1852.334311043,1,20000000,1500000,0,1,20000000,1640000,1
11.45159443800003,1852.354538636,1,20000000,1500000,0,1,20000000,1640000,1
11.471830512000224,1852.37477471,1,20000000,1500000,0,1,20000000,1640000,1
11.492106678000027,1852.395050876,1,20000000,1500000,0,1,20000000,1640000,1
11.512347641000133,1852.415291839,1,20000000,1500000,0,1,20000000,1640000,1
11.532580901000074,1852.435525099,1,20000000,1500000,0,1,20000000,1640000,1
11.552817308000158,1852.455761506,1,20000000,1500000,0,1,20000000,1640000,1
11.573053215000073,1852.475997413,1,20000000,1500000,0,1,20000000,1640000,1
11.593291234000162,1852.496235432,1,20000000,1500000,0,1,20000000,1640000,1
11.61351817800005,1852.516462376,1,20000000,1500000,0,1,20000000,1640000,1
11.633755197000028,1852.536699395,1,20000000,1500000,0,1,20000000,1640000,1
11.65398964100018,1852.556933839,1,20000000,1500000,0,1,20000000,1640000,1
11.674228197000048,1852.577172395,1,20000000,1500000,0,1,20000000,1640000,1
11.694475141000112,1852.597419339,1,20000000,1500000,0,1,20000000,1640000,1
11.715487530000019,1852.618431728,1,20000000,1500000,0,1,20000000,1640000,1
11.735949493000135,1852.638893691,1,20000000,1500000,0,1,20000000,1640000,1
11.756928956000138,1852.659873154,1,20000000,1500000,0,1,20000000,1640000,1
11.777292437000142,1852.680236635,1,20000000,1500000,0,1,20000000,1640000,1
11.797751956000184,1852.700696154,1,20000000,1500000,0,1,20000000,1640000,1
11.818349437000052,1852.721293635,1,20000000,1500000,0,1,20000000,1640000,1
11.838914067000132,1852.741858265,1,20000000,1500000,0,1,20000000,1640000,1
11.85940280800014,1852.762347006,1,20000000,1500000,0,1,20000000,1640000,1
11.879825271000072,1852.782769469,1,20000000,1500000,0,1,20000000,1640000,1
11.90023214100006,1852.803176339,1,20000000,1500000,0,1,20000000,1640000,1
11.920432993000077,1852.823377191,1,20000000,1500000,0,1,20000000,1640000,1
11.940645697000036,1852.843589895,1,20000000,1500000,0,1,20000000,1640000,1
11.960861900000054,1852.863806098,1,20000000,1500000,0,1,20000000,1640000,1
11.98106808500006,1852.884012283,1,20000000,1500000,0,1,20000000,1640000,1
12.001340734000223,1852.904284932,1,20000000,1500000,0,1,20000000,1640000,1
12.021596085000056,1852.924540283,1,20000000,1500000,0,1,20000000,1640000,1
12.041838511000151,1852.944782709,1,20000000,1500000,0,1,20000000,1640000,1
12.062103345000196,1852.965047543,1,20000000,1500000,0,1,20000000,1640000,1
12.08242119700003,1852.985365395,1,20000000,1500000,0,1,20000000,1640000,1
12.102680159000101,1853.005624357,1,20000000,1500000,0,1,20000000,1640000,1
12.122911696000074,1853.025855894,1,20000000,1500000,0,1,20000000,1640000,1
12.143183085000146,1853.046127283,1,20000000,1500000,0,1,20000000,1640000,1
12.163644789000045,1853.066588987,1,20000000,1500000,0,1,20000000,1640000,1
12.183901048000052,1853.086845246,1,20000000,1500000,0,1,20000000,1640000,1
12.204137993000131,1853.107082191,1,20000000,1500000,0,1,20000000,1640000,1
12.224375585000189,1853.127319783,1,20000000,1500000,0,1,20000000,1640000,1
12.244606382000029,1853.14755058,1,20000000,1500000,0,1,20000000,1640000,1
12.264846733000013,1853.167790931,1,20000000,1500000,0,1,20000000,1640000,1
12.285086659000171,1853.188030857,1,20000000,1500000,0,1,20000000,1640000,1
12.305309789000148,1853.208253987,1,20000000,1500000,0,1,20000000,1640000,1
12.32553899300001,1853.228483191,1,20000000,1500000,0,1,20000000,1640000,1
12.345746622000206,1853.24869082,1,20000000,1500000,0,1,20000000,1640000,1
12.365975159000072,1853.268919357,1,20000000,1500000,0,1,20000000,1640000,1
12.386199826000166,1853.289144024,1,20000000,1500000,0,1,20000000,1640000,1
12.406421863000105,1853.309366061,1,20000000,1500000,0,1,20000000,1640000,1
12.426659882000195,1853.32960408,1,20000000,1500000,0,1,20000000,1640000,1
12.446889844000225,1853.349834042,1,20000000,1500000,0,1,20000000,1640000,1
12.467975770000066,1853.370919968,1,20000000,1500000,0,1,20000000,1640000,1
12.488215270000182,1853.391159468,1,20000000,1500000,0,1,20000000,1640000,1
12.508438974,1853.411383172,1,20000000,1500000,0,1,20000000,1640000,1
